date,date_yyyymmdd,day_of_week,is_weekday,is_weekend,is_holiday,week_number,month,year
10/24/29,20291024,Wednesday,1,0,0,42,October,2029
10/25/29,20291025,Thursday,1,0,0,42,October,2029
10/26/29,20291026,Friday,1,0,0,42,October,2029
10/27/29,20291027,Saturday,0,1,0,42,October,2029
10/28/29,20291028,Sunday,0,1,0,43,October,2029
10/29/29,20291029,Monday,1,0,0,43,October,2029
10/30/29,20291030,Tuesday,1,0,0,43,October,2029
10/31/29,20291031,Wednesday,1,0,0,43,October,2029
11/1/29,20291101,Thursday,1,0,0,43,November,2029
11/2/29,20291102,Friday,1,0,0,43,November,2029
11/3/29,20291103,Saturday,0,1,0,43,November,2029
11/4/29,20291104,Sunday,0,1,0,44,November,2029
11/5/29,20291105,Monday,1,0,0,44,November,2029
11/6/29,20291106,Tuesday,1,0,0,44,November,2029
11/7/29,20291107,Wednesday,1,0,0,44,November,2029
11/8/29,20291108,Thursday,1,0,0,44,November,2029
11/9/29,20291109,Friday,1,0,0,44,November,2029
11/10/29,20291110,Saturday,0,1,0,44,November,2029
11/11/29,20291111,Sunday,0,1,0,45,November,2029
11/12/29,20291112,Monday,1,0,0,45,November,2029
11/13/29,20291113,Tuesday,1,0,0,45,November,2029
11/14/29,20291114,Wednesday,1,0,0,45,November,2029
11/15/29,20291115,Thursday,1,0,0,45,November,2029
11/16/29,20291116,Friday,1,0,0,45,November,2029
11/17/29,20291117,Saturday,0,1,0,45,November,2029
11/18/29,20291118,Sunday,0,1,0,46,November,2029
11/19/29,20291119,Monday,1,0,0,46,November,2029
11/20/29,20291120,Tuesday,1,0,0,46,November,2029
11/21/29,20291121,Wednesday,1,0,0,46,November,2029
11/22/29,20291122,Thursday,1,0,0,46,November,2029
11/23/29,20291123,Friday,1,0,0,46,November,2029
11/24/29,20291124,Saturday,0,1,0,46,November,2029
11/25/29,20291125,Sunday,0,1,0,47,November,2029
11/26/29,20291126,Monday,1,0,0,47,November,2029
11/27/29,20291127,Tuesday,1,0,0,47,November,2029
11/28/29,20291128,Wednesday,1,0,0,47,November,2029
11/29/29,20291129,Thursday,1,0,0,47,November,2029
11/30/29,20291130,Friday,1,0,0,47,November,2029
12/1/29,20291201,Saturday,0,1,0,47,December,2029
12/2/29,20291202,Sunday,0,1,0,48,December,2029
12/3/29,20291203,Monday,1,0,0,48,December,2029
12/4/29,20291204,Tuesday,1,0,0,48,December,2029
12/5/29,20291205,Wednesday,1,0,0,48,December,2029
12/6/29,20291206,Thursday,1,0,0,48,December,2029
12/7/29,20291207,Friday,1,0,0,48,December,2029
12/8/29,20291208,Saturday,0,1,0,48,December,2029
12/9/29,20291209,Sunday,0,1,0,49,December,2029
12/10/29,20291210,Monday,1,0,0,49,December,2029
12/11/29,20291211,Tuesday,1,0,0,49,December,2029
12/12/29,20291212,Wednesday,1,0,0,49,December,2029
12/13/29,20291213,Thursday,1,0,0,49,December,2029
12/14/29,20291214,Friday,1,0,0,49,December,2029
12/15/29,20291215,Saturday,0,1,0,49,December,2029
12/16/29,20291216,Sunday,0,1,0,50,December,2029
12/17/29,20291217,Monday,1,0,0,50,December,2029
12/18/29,20291218,Tuesday,1,0,0,50,December,2029
12/19/29,20291219,Wednesday,1,0,0,50,December,2029
12/20/29,20291220,Thursday,1,0,0,50,December,2029
12/21/29,20291221,Friday,1,0,0,50,December,2029
12/22/29,20291222,Saturday,0,1,0,50,December,2029
12/23/29,20291223,Sunday,0,1,0,51,December,2029
12/24/29,20291224,Monday,1,0,0,51,December,2029
12/25/29,20291225,Tuesday,1,0,1,51,December,2029
12/26/29,20291226,Wednesday,1,0,0,51,December,2029
12/27/29,20291227,Thursday,1,0,0,51,December,2029
12/28/29,20291228,Friday,1,0,0,51,December,2029
12/29/29,20291229,Saturday,0,1,0,51,December,2029
12/30/29,20291230,Sunday,0,1,0,52,December,2029
12/31/29,20291231,Monday,1,0,0,52,December,2029
1/1/30,20300101,Tuesday,1,0,1,0,January,2030
1/2/30,20300102,Wednesday,1,0,0,0,January,2030
1/3/30,20300103,Thursday,1,0,0,0,January,2030
1/4/30,20300104,Friday,1,0,0,0,January,2030
1/5/30,20300105,Saturday,0,1,0,0,January,2030
1/6/30,20300106,Sunday,0,1,0,1,January,2030
1/7/30,20300107,Monday,1,0,0,1,January,2030
1/8/30,20300108,Tuesday,1,0,0,1,January,2030
1/9/30,20300109,Wednesday,1,0,0,1,January,2030
1/10/30,20300110,Thursday,1,0,0,1,January,2030
1/11/30,20300111,Friday,1,0,0,1,January,2030
1/12/30,20300112,Saturday,0,1,0,1,January,2030
1/13/30,20300113,Sunday,0,1,0,2,January,2030
1/14/30,20300114,Monday,1,0,0,2,January,2030
1/15/30,20300115,Tuesday,1,0,0,2,January,2030
1/16/30,20300116,Wednesday,1,0,0,2,January,2030
1/17/30,20300117,Thursday,1,0,0,2,January,2030
1/18/30,20300118,Friday,1,0,0,2,January,2030
1/19/30,20300119,Saturday,0,1,0,2,January,2030
1/20/30,20300120,Sunday,0,1,0,3,January,2030
1/21/30,20300121,Monday,1,0,0,3,January,2030
1/22/30,20300122,Tuesday,1,0,0,3,January,2030
1/23/30,20300123,Wednesday,1,0,0,3,January,2030
1/24/30,20300124,Thursday,1,0,0,3,January,2030
1/25/30,20300125,Friday,1,0,0,3,January,2030
1/26/30,20300126,Saturday,0,1,0,3,January,2030
1/27/30,20300127,Sunday,0,1,0,4,January,2030
1/28/30,20300128,Monday,1,0,0,4,January,2030
1/29/30,20300129,Tuesday,1,0,0,4,January,2030
1/30/30,20300130,Wednesday,1,0,0,4,January,2030
1/31/30,20300131,Thursday,1,0,0,4,January,2030
2/1/30,20300201,Friday,1,0,0,4,February,2030
2/2/30,20300202,Saturday,0,1,0,4,February,2030
2/3/30,20300203,Sunday,0,1,0,5,February,2030
2/4/30,20300204,Monday,1,0,0,5,February,2030
2/5/30,20300205,Tuesday,1,0,0,5,February,2030
2/6/30,20300206,Wednesday,1,0,0,5,February,2030
2/7/30,20300207,Thursday,1,0,0,5,February,2030
2/8/30,20300208,Friday,1,0,0,5,February,2030
2/9/30,20300209,Saturday,0,1,0,5,February,2030
2/10/30,20300210,Sunday,0,1,0,6,February,2030
2/11/30,20300211,Monday,1,0,0,6,February,2030
2/12/30,20300212,Tuesday,1,0,0,6,February,2030
2/13/30,20300213,Wednesday,1,0,0,6,February,2030
2/14/30,20300214,Thursday,1,0,0,6,February,2030
2/15/30,20300215,Friday,1,0,0,6,February,2030
2/16/30,20300216,Saturday,0,1,0,6,February,2030
2/17/30,20300217,Sunday,0,1,0,7,February,2030
2/18/30,20300218,Monday,1,0,0,7,February,2030
2/19/30,20300219,Tuesday,1,0,0,7,February,2030
2/20/30,20300220,Wednesday,1,0,0,7,February,2030
2/21/30,20300221,Thursday,1,0,0,7,February,2030
2/22/30,20300222,Friday,1,0,0,7,February,2030
2/23/30,20300223,Saturday,0,1,0,7,February,2030
2/24/30,20300224,Sunday,0,1,0,8,February,2030
2/25/30,20300225,Monday,1,0,0,8,February,2030
2/26/30,20300226,Tuesday,1,0,0,8,February,2030
2/27/30,20300227,Wednesday,1,0,0,8,February,2030
2/28/30,20300228,Thursday,1,0,0,8,February,2030
3/1/30,20300301,Friday,1,0,0,8,March,2030
3/2/30,20300302,Saturday,0,1,0,8,March,2030
3/3/30,20300303,Sunday,0,1,0,9,March,2030
3/4/30,20300304,Monday,1,0,0,9,March,2030
3/5/30,20300305,Tuesday,1,0,0,9,March,2030
3/6/30,20300306,Wednesday,1,0,0,9,March,2030
3/7/30,20300307,Thursday,1,0,0,9,March,2030
3/8/30,20300308,Friday,1,0,0,9,March,2030
3/9/30,20300309,Saturday,0,1,0,9,March,2030
3/10/30,20300310,Sunday,0,1,0,10,March,2030
3/11/30,20300311,Monday,1,0,0,10,March,2030
3/12/30,20300312,Tuesday,1,0,0,10,March,2030
3/13/30,20300313,Wednesday,1,0,0,10,March,2030
3/14/30,20300314,Thursday,1,0,0,10,March,2030
3/15/30,20300315,Friday,1,0,0,10,March,2030
3/16/30,20300316,Saturday,0,1,0,10,March,2030
3/17/30,20300317,Sunday,0,1,0,11,March,2030
3/18/30,20300318,Monday,1,0,0,11,March,2030
3/19/30,20300319,Tuesday,1,0,0,11,March,2030
3/20/30,20300320,Wednesday,1,0,0,11,March,2030
3/21/30,20300321,Thursday,1,0,0,11,March,2030
3/22/30,20300322,Friday,1,0,0,11,March,2030
3/23/30,20300323,Saturday,0,1,0,11,March,2030
3/24/30,20300324,Sunday,0,1,0,12,March,2030
3/25/30,20300325,Monday,1,0,0,12,March,2030
3/26/30,20300326,Tuesday,1,0,0,12,March,2030
3/27/30,20300327,Wednesday,1,0,0,12,March,2030
3/28/30,20300328,Thursday,1,0,0,12,March,2030
3/29/30,20300329,Friday,1,0,0,12,March,2030
3/30/30,20300330,Saturday,0,1,0,12,March,2030
3/31/30,20300331,Sunday,0,1,0,13,March,2030
4/1/30,20300401,Monday,1,0,0,13,April,2030
4/2/30,20300402,Tuesday,1,0,0,13,April,2030
4/3/30,20300403,Wednesday,1,0,0,13,April,2030
4/4/30,20300404,Thursday,1,0,0,13,April,2030
4/5/30,20300405,Friday,1,0,0,13,April,2030
4/6/30,20300406,Saturday,0,1,0,13,April,2030
4/7/30,20300407,Sunday,0,1,0,14,April,2030
4/8/30,20300408,Monday,1,0,0,14,April,2030
4/9/30,20300409,Tuesday,1,0,0,14,April,2030
4/10/30,20300410,Wednesday,1,0,0,14,April,2030
4/11/30,20300411,Thursday,1,0,0,14,April,2030
4/12/30,20300412,Friday,1,0,0,14,April,2030
4/13/30,20300413,Saturday,0,1,0,14,April,2030
4/14/30,20300414,Sunday,0,1,0,15,April,2030
4/15/30,20300415,Monday,1,0,0,15,April,2030
4/16/30,20300416,Tuesday,1,0,0,15,April,2030
4/17/30,20300417,Wednesday,1,0,0,15,April,2030
4/18/30,20300418,Thursday,1,0,0,15,April,2030
4/19/30,20300419,Friday,1,0,0,15,April,2030
4/20/30,20300420,Saturday,0,1,0,15,April,2030
4/21/30,20300421,Sunday,0,1,0,16,April,2030
4/22/30,20300422,Monday,1,0,0,16,April,2030
4/23/30,20300423,Tuesday,1,0,0,16,April,2030
4/24/30,20300424,Wednesday,1,0,0,16,April,2030
4/25/30,20300425,Thursday,1,0,0,16,April,2030
4/26/30,20300426,Friday,1,0,0,16,April,2030
4/27/30,20300427,Saturday,0,1,0,16,April,2030
4/28/30,20300428,Sunday,0,1,0,17,April,2030
4/29/30,20300429,Monday,1,0,0,17,April,2030
4/30/30,20300430,Tuesday,1,0,0,17,April,2030
5/1/30,20300501,Wednesday,1,0,0,17,May,2030
5/2/30,20300502,Thursday,1,0,0,17,May,2030
5/3/30,20300503,Friday,1,0,0,17,May,2030
5/4/30,20300504,Saturday,0,1,0,17,May,2030
5/5/30,20300505,Sunday,0,1,0,18,May,2030
5/6/30,20300506,Monday,1,0,0,18,May,2030
5/7/30,20300507,Tuesday,1,0,0,18,May,2030
5/8/30,20300508,Wednesday,1,0,0,18,May,2030
5/9/30,20300509,Thursday,1,0,0,18,May,2030
5/10/30,20300510,Friday,1,0,0,18,May,2030
5/11/30,20300511,Saturday,0,1,0,18,May,2030
5/12/30,20300512,Sunday,0,1,0,19,May,2030
5/13/30,20300513,Monday,1,0,0,19,May,2030
5/14/30,20300514,Tuesday,1,0,0,19,May,2030
5/15/30,20300515,Wednesday,1,0,0,19,May,2030
5/16/30,20300516,Thursday,1,0,0,19,May,2030
5/17/30,20300517,Friday,1,0,0,19,May,2030
5/18/30,20300518,Saturday,0,1,0,19,May,2030
5/19/30,20300519,Sunday,0,1,0,20,May,2030
5/20/30,20300520,Monday,1,0,0,20,May,2030
5/21/30,20300521,Tuesday,1,0,0,20,May,2030
5/22/30,20300522,Wednesday,1,0,0,20,May,2030
5/23/30,20300523,Thursday,1,0,0,20,May,2030
5/24/30,20300524,Friday,1,0,0,20,May,2030
5/25/30,20300525,Saturday,0,1,0,20,May,2030
5/26/30,20300526,Sunday,0,1,0,21,May,2030
5/27/30,20300527,Monday,1,0,0,21,May,2030
5/28/30,20300528,Tuesday,1,0,0,21,May,2030
5/29/30,20300529,Wednesday,1,0,0,21,May,2030
5/30/30,20300530,Thursday,1,0,0,21,May,2030
5/31/30,20300531,Friday,1,0,0,21,May,2030
6/1/30,20300601,Saturday,0,1,0,21,June,2030
6/2/30,20300602,Sunday,0,1,0,22,June,2030
6/3/30,20300603,Monday,1,0,0,22,June,2030
6/4/30,20300604,Tuesday,1,0,0,22,June,2030
6/5/30,20300605,Wednesday,1,0,0,22,June,2030
6/6/30,20300606,Thursday,1,0,0,22,June,2030
6/7/30,20300607,Friday,1,0,0,22,June,2030
6/8/30,20300608,Saturday,0,1,0,22,June,2030
6/9/30,20300609,Sunday,0,1,0,23,June,2030
6/10/30,20300610,Monday,1,0,0,23,June,2030
6/11/30,20300611,Tuesday,1,0,0,23,June,2030
6/12/30,20300612,Wednesday,1,0,0,23,June,2030
6/13/30,20300613,Thursday,1,0,0,23,June,2030
6/14/30,20300614,Friday,1,0,0,23,June,2030
6/15/30,20300615,Saturday,0,1,0,23,June,2030
6/16/30,20300616,Sunday,0,1,0,24,June,2030
6/17/30,20300617,Monday,1,0,0,24,June,2030
6/18/30,20300618,Tuesday,1,0,0,24,June,2030
6/19/30,20300619,Wednesday,1,0,0,24,June,2030
6/20/30,20300620,Thursday,1,0,0,24,June,2030
6/21/30,20300621,Friday,1,0,0,24,June,2030
6/22/30,20300622,Saturday,0,1,0,24,June,2030
6/23/30,20300623,Sunday,0,1,0,25,June,2030
6/24/30,20300624,Monday,1,0,0,25,June,2030
6/25/30,20300625,Tuesday,1,0,0,25,June,2030
6/26/30,20300626,Wednesday,1,0,0,25,June,2030
6/27/30,20300627,Thursday,1,0,0,25,June,2030
6/28/30,20300628,Friday,1,0,0,25,June,2030
6/29/30,20300629,Saturday,0,1,0,25,June,2030
6/30/30,20300630,Sunday,0,1,0,26,June,2030
7/1/30,20300701,Monday,1,0,0,26,July,2030
7/2/30,20300702,Tuesday,1,0,0,26,July,2030
7/3/30,20300703,Wednesday,1,0,0,26,July,2030
7/4/30,20300704,Thursday,1,0,0,26,July,2030
7/5/30,20300705,Friday,1,0,0,26,July,2030
7/6/30,20300706,Saturday,0,1,0,26,July,2030
7/7/30,20300707,Sunday,0,1,0,27,July,2030
7/8/30,20300708,Monday,1,0,0,27,July,2030
7/9/30,20300709,Tuesday,1,0,0,27,July,2030
7/10/30,20300710,Wednesday,1,0,0,27,July,2030
7/11/30,20300711,Thursday,1,0,0,27,July,2030
7/12/30,20300712,Friday,1,0,0,27,July,2030
7/13/30,20300713,Saturday,0,1,0,27,July,2030
7/14/30,20300714,Sunday,0,1,0,28,July,2030
7/15/30,20300715,Monday,1,0,0,28,July,2030
7/16/30,20300716,Tuesday,1,0,0,28,July,2030
7/17/30,20300717,Wednesday,1,0,0,28,July,2030
7/18/30,20300718,Thursday,1,0,0,28,July,2030
7/19/30,20300719,Friday,1,0,0,28,July,2030
7/20/30,20300720,Saturday,0,1,0,28,July,2030
7/21/30,20300721,Sunday,0,1,0,29,July,2030
7/22/30,20300722,Monday,1,0,0,29,July,2030
7/23/30,20300723,Tuesday,1,0,0,29,July,2030
7/24/30,20300724,Wednesday,1,0,0,29,July,2030
7/25/30,20300725,Thursday,1,0,0,29,July,2030
7/26/30,20300726,Friday,1,0,0,29,July,2030
7/27/30,20300727,Saturday,0,1,0,29,July,2030
7/28/30,20300728,Sunday,0,1,0,30,July,2030
7/29/30,20300729,Monday,1,0,0,30,July,2030
7/30/30,20300730,Tuesday,1,0,0,30,July,2030
7/31/30,20300731,Wednesday,1,0,0,30,July,2030
8/1/30,20300801,Thursday,1,0,0,30,August,2030
8/2/30,20300802,Friday,1,0,0,30,August,2030
8/3/30,20300803,Saturday,0,1,0,30,August,2030
8/4/30,20300804,Sunday,0,1,0,31,August,2030
8/5/30,20300805,Monday,1,0,0,31,August,2030
8/6/30,20300806,Tuesday,1,0,0,31,August,2030
8/7/30,20300807,Wednesday,1,0,0,31,August,2030
8/8/30,20300808,Thursday,1,0,0,31,August,2030
8/9/30,20300809,Friday,1,0,0,31,August,2030
8/10/30,20300810,Saturday,0,1,0,31,August,2030
8/11/30,20300811,Sunday,0,1,0,32,August,2030
8/12/30,20300812,Monday,1,0,0,32,August,2030
8/13/30,20300813,Tuesday,1,0,0,32,August,2030
8/14/30,20300814,Wednesday,1,0,0,32,August,2030
8/15/30,20300815,Thursday,1,0,0,32,August,2030
8/16/30,20300816,Friday,1,0,0,32,August,2030
8/17/30,20300817,Saturday,0,1,0,32,August,2030
8/18/30,20300818,Sunday,0,1,0,33,August,2030
8/19/30,20300819,Monday,1,0,0,33,August,2030
8/20/30,20300820,Tuesday,1,0,0,33,August,2030
8/21/30,20300821,Wednesday,1,0,0,33,August,2030
8/22/30,20300822,Thursday,1,0,0,33,August,2030
8/23/30,20300823,Friday,1,0,0,33,August,2030
8/24/30,20300824,Saturday,0,1,0,33,August,2030
8/25/30,20300825,Sunday,0,1,0,34,August,2030
8/26/30,20300826,Monday,1,0,0,34,August,2030
8/27/30,20300827,Tuesday,1,0,0,34,August,2030
8/28/30,20300828,Wednesday,1,0,0,34,August,2030
8/29/30,20300829,Thursday,1,0,0,34,August,2030
8/30/30,20300830,Friday,1,0,0,34,August,2030
8/31/30,20300831,Saturday,0,1,0,34,August,2030
9/1/30,20300901,Sunday,0,1,0,35,September,2030
9/2/30,20300902,Monday,1,0,0,35,September,2030
9/3/30,20300903,Tuesday,1,0,0,35,September,2030
9/4/30,20300904,Wednesday,1,0,0,35,September,2030
9/5/30,20300905,Thursday,1,0,0,35,September,2030
9/6/30,20300906,Friday,1,0,0,35,September,2030
9/7/30,20300907,Saturday,0,1,0,35,September,2030
9/8/30,20300908,Sunday,0,1,0,36,September,2030
9/9/30,20300909,Monday,1,0,0,36,September,2030
9/10/30,20300910,Tuesday,1,0,0,36,September,2030
9/11/30,20300911,Wednesday,1,0,0,36,September,2030
9/12/30,20300912,Thursday,1,0,0,36,September,2030
9/13/30,20300913,Friday,1,0,0,36,September,2030
9/14/30,20300914,Saturday,0,1,0,36,September,2030
9/15/30,20300915,Sunday,0,1,0,37,September,2030
9/16/30,20300916,Monday,1,0,0,37,September,2030
9/17/30,20300917,Tuesday,1,0,0,37,September,2030
9/18/30,20300918,Wednesday,1,0,0,37,September,2030
9/19/30,20300919,Thursday,1,0,0,37,September,2030
9/20/30,20300920,Friday,1,0,0,37,September,2030
9/21/30,20300921,Saturday,0,1,0,37,September,2030
9/22/30,20300922,Sunday,0,1,0,38,September,2030
9/23/30,20300923,Monday,1,0,0,38,September,2030
9/24/30,20300924,Tuesday,1,0,0,38,September,2030
9/25/30,20300925,Wednesday,1,0,0,38,September,2030
9/26/30,20300926,Thursday,1,0,0,38,September,2030
9/27/30,20300927,Friday,1,0,0,38,September,2030
9/28/30,20300928,Saturday,0,1,0,38,September,2030
9/29/30,20300929,Sunday,0,1,0,39,September,2030
9/30/30,20300930,Monday,1,0,0,39,September,2030
10/1/30,20301001,Tuesday,1,0,0,39,October,2030
10/2/30,20301002,Wednesday,1,0,0,39,October,2030
10/3/30,20301003,Thursday,1,0,0,39,October,2030
10/4/30,20301004,Friday,1,0,0,39,October,2030
10/5/30,20301005,Saturday,0,1,0,39,October,2030
10/6/30,20301006,Sunday,0,1,0,40,October,2030
10/7/30,20301007,Monday,1,0,0,40,October,2030
10/8/30,20301008,Tuesday,1,0,0,40,October,2030
10/9/30,20301009,Wednesday,1,0,0,40,October,2030
10/10/30,20301010,Thursday,1,0,0,40,October,2030
10/11/30,20301011,Friday,1,0,0,40,October,2030
10/12/30,20301012,Saturday,0,1,0,40,October,2030
10/13/30,20301013,Sunday,0,1,0,41,October,2030
10/14/30,20301014,Monday,1,0,0,41,October,2030
10/15/30,20301015,Tuesday,1,0,0,41,October,2030
10/16/30,20301016,Wednesday,1,0,0,41,October,2030
10/17/30,20301017,Thursday,1,0,0,41,October,2030
10/18/30,20301018,Friday,1,0,0,41,October,2030
10/19/30,20301019,Saturday,0,1,0,41,October,2030
10/20/30,20301020,Sunday,0,1,0,42,October,2030
10/21/30,20301021,Monday,1,0,0,42,October,2030
10/22/30,20301022,Tuesday,1,0,0,42,October,2030
10/23/30,20301023,Wednesday,1,0,0,42,October,2030
10/24/30,20301024,Thursday,1,0,0,42,October,2030
10/25/30,20301025,Friday,1,0,0,42,October,2030
10/26/30,20301026,Saturday,0,1,0,42,October,2030
10/27/30,20301027,Sunday,0,1,0,43,October,2030
10/28/30,20301028,Monday,1,0,0,43,October,2030
10/29/30,20301029,Tuesday,1,0,0,43,October,2030
10/30/30,20301030,Wednesday,1,0,0,43,October,2030
10/31/30,20301031,Thursday,1,0,0,43,October,2030
11/1/30,20301101,Friday,1,0,0,43,November,2030
11/2/30,20301102,Saturday,0,1,0,43,November,2030
11/3/30,20301103,Sunday,0,1,0,44,November,2030
11/4/30,20301104,Monday,1,0,0,44,November,2030
11/5/30,20301105,Tuesday,1,0,0,44,November,2030
11/6/30,20301106,Wednesday,1,0,0,44,November,2030
11/7/30,20301107,Thursday,1,0,0,44,November,2030
11/8/30,20301108,Friday,1,0,0,44,November,2030
11/9/30,20301109,Saturday,0,1,0,44,November,2030
11/10/30,20301110,Sunday,0,1,0,45,November,2030
11/11/30,20301111,Monday,1,0,0,45,November,2030
11/12/30,20301112,Tuesday,1,0,0,45,November,2030
11/13/30,20301113,Wednesday,1,0,0,45,November,2030
11/14/30,20301114,Thursday,1,0,0,45,November,2030
11/15/30,20301115,Friday,1,0,0,45,November,2030
11/16/30,20301116,Saturday,0,1,0,45,November,2030
11/17/30,20301117,Sunday,0,1,0,46,November,2030
11/18/30,20301118,Monday,1,0,0,46,November,2030
11/19/30,20301119,Tuesday,1,0,0,46,November,2030
11/20/30,20301120,Wednesday,1,0,0,46,November,2030
11/21/30,20301121,Thursday,1,0,0,46,November,2030
11/22/30,20301122,Friday,1,0,0,46,November,2030
11/23/30,20301123,Saturday,0,1,0,46,November,2030
11/24/30,20301124,Sunday,0,1,0,47,November,2030
11/25/30,20301125,Monday,1,0,0,47,November,2030
11/26/30,20301126,Tuesday,1,0,0,47,November,2030
11/27/30,20301127,Wednesday,1,0,0,47,November,2030
11/28/30,20301128,Thursday,1,0,0,47,November,2030
11/29/30,20301129,Friday,1,0,0,47,November,2030
11/30/30,20301130,Saturday,0,1,0,47,November,2030
12/1/30,20301201,Sunday,0,1,0,48,December,2030
12/2/30,20301202,Monday,1,0,0,48,December,2030
12/3/30,20301203,Tuesday,1,0,0,48,December,2030
12/4/30,20301204,Wednesday,1,0,0,48,December,2030
12/5/30,20301205,Thursday,1,0,0,48,December,2030
12/6/30,20301206,Friday,1,0,0,48,December,2030
12/7/30,20301207,Saturday,0,1,0,48,December,2030
12/8/30,20301208,Sunday,0,1,0,49,December,2030
12/9/30,20301209,Monday,1,0,0,49,December,2030
12/10/30,20301210,Tuesday,1,0,0,49,December,2030
12/11/30,20301211,Wednesday,1,0,0,49,December,2030
12/12/30,20301212,Thursday,1,0,0,49,December,2030
12/13/30,20301213,Friday,1,0,0,49,December,2030
12/14/30,20301214,Saturday,0,1,0,49,December,2030
12/15/30,20301215,Sunday,0,1,0,50,December,2030
12/16/30,20301216,Monday,1,0,0,50,December,2030
12/17/30,20301217,Tuesday,1,0,0,50,December,2030
12/18/30,20301218,Wednesday,1,0,0,50,December,2030
12/19/30,20301219,Thursday,1,0,0,50,December,2030
12/20/30,20301220,Friday,1,0,0,50,December,2030
12/21/30,20301221,Saturday,0,1,0,50,December,2030
12/22/30,20301222,Sunday,0,1,0,51,December,2030
12/23/30,20301223,Monday,1,0,0,51,December,2030
12/24/30,20301224,Tuesday,1,0,0,51,December,2030
12/25/30,20301225,Wednesday,1,0,1,51,December,2030
12/26/30,20301226,Thursday,1,0,0,51,December,2030
12/27/30,20301227,Friday,1,0,0,51,December,2030
12/28/30,20301228,Saturday,0,1,0,51,December,2030
12/29/30,20301229,Sunday,0,1,0,52,December,2030
12/30/30,20301230,Monday,1,0,0,52,December,2030
12/31/30,20301231,Tuesday,1,0,0,52,December,2030
