order_id,sales,quantity,discount,profit
CA-2016-110898,309.082,14,2.7,-303.157
CA-2016-110975,1179.822,5,0.5,53.2784
CA-2016-110982,79.792,10,0.2,22.7292
CA-2016-111010,7.56,6,0,0.3024
CA-2016-111115,21.48,6,0,10.74
CA-2016-111143,54.96,3,0,15.9384
CA-2016-111213,1384.924,15,0.3,312.4121
CA-2016-111283,111.104,7,0.2,8.3328
CA-2016-111318,115.136,8,0.2,11.5136
CA-2016-111409,3,1,0.2,1.05
CA-2016-111416,232.4,5,0.2,78.435
CA-2016-111493,98.16,6,0,9.816
CA-2016-111605,2.61,1,0,1.2006
CA-2016-111682,655.09,25,0.3,102.2808
CA-2016-111696,17.94,3,0,8.073
CA-2016-111794,107.864,4,0.4,30.4407
CA-2016-111913,335.12,8,0.6,41.2868
CA-2016-111941,33.568,2,0.2,11.7488
CA-2016-111976,114.56,6,0.6,-26.6808
CA-2016-112025,9.264,3,0.8,-13.896
CA-2016-112060,104.85,1,0,50.328
CA-2016-112102,448.81,10,0,124.5025
CA-2016-112109,725.072,16,1.8,53.891
CA-2016-112123,1094.25,15,0,428.9291
CA-2016-112256,203.648,14,1.6,10.2258
CA-2016-112277,519.68,7,0.2,58.464
CA-2016-112340,22.92,3,0,11.2308
CA-2016-112382,19.136,2,0.2,1.9136
CA-2016-112389,52.41,6,0,3.4416
CA-2016-112578,41.99,3,0,11.3383
CA-2016-112585,715.64,2,0,178.91
CA-2016-112669,976.512,8,0.4,109.3204
CA-2016-112676,14.352,3,0.2,5.2026
CA-2016-112697,1410.066,14,1.1,-349.3705
CA-2016-112739,168.168,13,1,20.5641
CA-2016-112830,548.96,5,0.4,34.974
CA-2016-112893,55.36,4,0.2,18.684
CA-2016-112942,146.82,3,0,73.41
CA-2016-113061,86.62,2,0,8.662
CA-2016-113082,40.48,2,0,14.5728
CA-2016-113096,46.53,3,0,12.0978
CA-2016-113117,32.4,5,0,15.552
CA-2016-113138,34.992,9,0.2,11.4318
CA-2016-113236,232.624,8,0.4,25.8328
CA-2016-113243,1388.78,11,0.2,-191.56
CA-2016-113292,871.8,3,0.2,87.18
CA-2016-113341,194.352,3,0.2,19.4352
CA-2016-113390,33.064,5,0.4,4.133
CA-2016-113425,113.568,2,0.2,12.7764
CA-2016-113516,100.16,6,0.4,35.056
CA-2016-113551,85.908,9,1,26.9798
CA-2016-113600,2.214,3,0.7,-1.476
CA-2016-113607,1203.89,9,0,327.8429
CA-2016-113621,352.47,5,0,96.7425
CA-2016-113656,59.99,7,0,21.5964
CA-2016-113726,82.26,3,0,33.7266
CA-2016-113733,334.256,8,0.6,46.5934
CA-2016-113747,185.88,6,0,50.1876
CA-2016-113803,22.48,1,0,10.3408
CA-2016-113817,27.68,2,0.2,9.688
CA-2016-113831,4317.3,22,0,1069.944
CA-2016-113845,574.056,11,0.6,39.8041
CA-2016-113978,642.016,6,0.6,-69.8378
CA-2016-114104,959.55,9,0,243.1039
CA-2016-114209,84.62,11,1,27.7554
CA-2016-114307,122.34,16,0,47.3484
CA-2016-114405,33.528,3,0.2,2.5146
CA-2016-114482,445.4,10,0,129.1592
CA-2016-114489,2657.81,27,0,775.9808
CA-2016-114538,11.328,2,0.2,2.5488
CA-2016-114601,1157.98,15,0,328.6762
CA-2016-114713,45.584,7,0.2,5.1282
CA-2016-114727,2331.84,14,1.5,16.2408
CA-2016-114748,170.976,3,0.4,0.1584
CA-2016-114860,884.68,10,0,213.1624
CA-2016-114867,7.968,2,0.2,2.6892
CA-2016-114895,12.96,2,0,6.3504
CA-2016-114944,156.512,4,0.2,52.8228
CA-2016-114951,22.14,3,0,6.4206
CA-2016-114972,1489.724,18,0.2,469.9156
CA-2016-115224,386.43,5,0,90.5814
CA-2016-115378,301.96,2,0,33.2156
CA-2016-115476,162.52,4,0,78.335
CA-2016-115483,219.84,5,0.2,79.692
CA-2016-115504,12.96,2,0,6.2208
CA-2016-115525,243.88,5,0.2,27.4365
CA-2016-115574,141.372,2,0.3,-14.1372
CA-2016-115588,53.696,8,0.4,-5.748
CA-2016-115756,634.46,21,0,129.3967
CA-2016-115917,1064.624,9,0.2,277.8048
CA-2016-116232,24.066,11,0.9,-0.2088
CA-2016-116337,314.088,3,0.2,19.6305
CA-2016-116344,84.784,2,0.2,-16.9568
CA-2016-116379,57.584,2,0.2,20.1544
CA-2016-116526,477.5,21,0.1,114.6576
CA-2016-116540,10.07,3,0,4.5338
CA-2016-116547,149.9,6,0,47.6618
CA-2016-116561,372.812,5,0.2,19.6172
CA-2016-116596,511.522,25,0.3,98.0073
CA-2016-116603,45.96,2,0,13.788
CA-2016-116722,524.616,16,0.4,21.936
CA-2016-116736,724.55,7,0,144.6682
CA-2016-116764,9.216,4,0.2,3.3408
CA-2016-116799,606.214,12,0.5,-40.8338
CA-2016-116911,1148.806,7,0.2,266.1649
CA-2016-116918,36.364,12,0.9,0.5436
CA-2016-116974,23.976,4,0.4,-15.5844
CA-2016-117121,9892.74,13,0,4946.37
CA-2016-117226,6.924,6,0.8,-10.386
CA-2016-117282,14.16,2,0.2,5.133
CA-2016-117408,23.968,2,0.2,2.3968
CA-2016-117583,345.47,17,0,160.9451
CA-2016-117590,1288.464,12,0.8,-24.4893
CA-2016-117604,239.5,5,0,114.96
CA-2016-117660,19.616,4,0.4,3.021
CA-2016-117681,556.665,5,0.15,6.549
CA-2016-117849,143.7,3,0,68.976
CA-2016-117912,14.368,2,0.2,3.9512
CA-2016-117919,94.08,6,0.4,29.034
CA-2016-118052,111.496,11,0.6,28.8301
CA-2016-118073,562.2925,7,0.45,-255.5875
CA-2016-118101,547.97,14,0,229.0057
CA-2016-118129,303.92,5,0.2,-30.392
CA-2016-118178,31.086,3,0.7,-20.724
CA-2016-118255,63.44,4,0,27.9776
CA-2016-118311,450,5,0,162
CA-2016-118332,563.92,5,0.2,7.049
CA-2016-118500,49.5,5,0,13.365
CA-2016-118514,866.4,4,0,225.264
CA-2016-118570,217.056,7,0.2,78.6828
CA-2016-118626,705.544,7,0.2,70.5544
CA-2016-118689,18336.74,18,0,8762.3891
CA-2016-118745,902.712,3,0.2,33.8517
CA-2016-118759,448.446,5,0.1,83.0488
CA-2016-118899,167.888,7,0.2,14.6902
CA-2016-118913,60.81,3,0,17.0268
CA-2016-118934,16.218,8,1.4,-10.9566
CA-2016-118969,54.792,6,0.7,-40.1808
CA-2016-119018,50.768,9,0.4,22.763
CA-2016-119025,490.32,9,0,137.2896
CA-2016-119074,92.7,7,0,35.8254
CA-2016-119123,51.184,7,0.2,19.194
CA-2016-119165,492.835,5,0.3,-14.081
CA-2016-119186,477.142,11,0.9,-87.1517
CA-2016-119445,14.9,5,0,1.043
CA-2016-119515,15.552,3,0.2,5.4432
CA-2016-119641,18.96,2,0,7.584
CA-2016-119683,29.34,3,0,13.4964
CA-2016-119823,75.88,2,0,35.6636
CA-2016-119865,576.272,13,0.6,29.0968
CA-2016-119935,119.26,4,0,56.4988
CA-2016-119963,329.972,12,0.9,5.3196
CA-2016-120005,60.63,6,0,19.6002
CA-2016-120082,59.52,3,0,17.856
CA-2016-120180,11.632,2,0.2,1.0178
CA-2016-120250,25.632,3,0.2,3.8448
CA-2016-120257,7.872,3,0.2,0.8856
CA-2016-120355,692.502,5,0.1,166.5056
CA-2016-120369,756.8,5,0,75.68
CA-2016-120530,658.746,3,0.1,146.388
CA-2016-120558,32.4,5,0,15.552
CA-2016-120796,99.846,9,0.7,-83.205
CA-2016-120803,199.75,5,0,87.89
CA-2016-120824,546.616,30,3.1,-271.0642
CA-2016-120859,21.88,2,0,10.94
CA-2016-120873,290.98,1,0,75.6548
CA-2016-121020,239.976,3,0.2,17.9982
CA-2016-121034,65.12,7,0.4,21.164
CA-2016-121223,737.394,11,0.6,-155.2983
CA-2016-121356,128.4,3,0,62.916
CA-2016-121370,1628.61,10,0.9,167.994
CA-2016-121377,286.4,1,0.2,25.06
CA-2016-121447,135.8,7,0,66.542
CA-2016-121601,59.752,7,0.2,19.4194
CA-2016-121671,589.52,16,0,91.8224
CA-2016-121748,459.98,6,0,42.5988
CA-2016-121755,102.218,5,0.2,15.9965
CA-2016-121958,52.136,7,0.2,5.8653
CA-2016-121993,23.616,8,0.2,7.9704
CA-2016-122017,152.52,8,0,46.9392
CA-2016-122063,611.94,3,0,112.8474
CA-2016-122133,552.56,4,0,0
CA-2016-122322,44.4,5,0,12.432
CA-2016-122392,15.808,4,0.4,3.7128
CA-2016-122448,122.352,3,0.2,13.7646
CA-2016-122511,30.336,4,0.2,9.48
CA-2016-122518,10.08,4,0.2,3.528
CA-2016-122581,573.174,7,0.1,63.686
CA-2016-122728,122.22,6,0,34.8606
CA-2016-122903,3963.57,11,0,921.1416
CA-2016-123015,4.992,3,0.2,1.6848
CA-2016-123050,203.63,7,0,53.2902
CA-2016-123120,147.26,10,0.2,51.9779
CA-2016-123176,31.83,6,0,13.3743
CA-2016-123274,287.4,5,0,24.3894
CA-2016-123337,291.146,6,0.15,-8.3336
CA-2016-123358,891.962,19,0.2,147.1346
CA-2016-123414,37.264,6,0.4,6.8468
CA-2016-123512,482.006,12,0.15,132.6196
CA-2016-123526,33.4,5,0,16.032
CA-2016-123533,392.832,11,0.6,16.158
CA-2016-123540,1454.9,5,0,378.274
CA-2016-123617,7.434,6,0.7,-5.6994
CA-2016-123666,459.95,5,0,18.398
CA-2016-123722,15.936,4,0.2,5.1792
CA-2016-123806,207.76,4,0,85.1816
CA-2016-123932,371.504,6,0.4,52.2742
CA-2016-123946,1159.06,15,0,314.6962
CA-2016-124016,52.153,14,1.1,1.973
CA-2016-124051,186.048,6,0.2,67.4424
CA-2016-124100,327.996,6,0.1,54.666
CA-2016-124149,242.56,13,0.6,73.5726
CA-2016-124233,24.7,5,0,10.374
CA-2016-124254,191.808,7,0.6,-24.4032
CA-2016-124352,1058.27,23,0,339.7367
CA-2016-124485,123.656,11,0.2,26.2924
CA-2016-124506,143.96,6,0.5,-0.8572
CA-2016-124527,8.32,5,0.2,2.808
CA-2016-124562,12.957,7,0.7,-9.5018
CA-2016-124583,12.78,1,0,5.751
CA-2016-124590,3588.096,26,1.3,4.5654
CA-2016-124667,143.33,4,0,35.8325
CA-2016-124681,15.576,3,0.2,3.3099
CA-2016-124772,191.82,3,0,74.8098
CA-2016-124793,196.784,2,0.2,-22.1382
CA-2016-124814,36.16,7,0.2,14.3408
CA-2016-125017,132.224,4,0.2,-18.1808
CA-2016-125080,661.176,2,0.4,-231.4116
CA-2016-125087,2027.188,12,1.1,-82.8626
CA-2016-125094,479.72,4,0,52.7692
CA-2016-125164,70.216,4,0.4,24.2071
CA-2016-125206,114.46,2,0,28.615
CA-2016-125220,1649.75,5,0,544.4175
CA-2016-125318,328.224,4,0.2,28.7196
CA-2016-125661,180.712,8,0.4,-7.4615
CA-2016-125724,68.432,7,0.2,8.554
CA-2016-125738,219.12,24,0.2,95.8439
CA-2016-125794,36.24,1,0,15.2208
CA-2016-125815,12.42,3,0,5.2164
CA-2016-125843,125.92,11,0,62.5136
CA-2016-125850,65.05,8,0,31.699
CA-2016-125920,3.798,3,0.8,-5.8869
CA-2016-126004,611.028,14,0.2,90.6378
CA-2016-126102,276.784,2,0.2,89.9548
CA-2016-126158,686.244,23,0.4,163.2002
CA-2016-126165,71.088,2,0.2,-1.7772
CA-2016-126270,90.058,10,0.2,42.5419
CA-2016-126284,83.7,5,0,41.013
CA-2016-126529,94.452,8,0.8,16.1472
CA-2016-126543,15.168,2,0.2,3.792
CA-2016-126613,16.768,2,0.2,1.4672
CA-2016-126627,30.392,6,1.4,-32.5272
CA-2016-126732,1804.248,27,0.6,136.618
CA-2016-126795,33.568,2,0.2,11.7488
CA-2016-126809,35.352,9,0.2,12.8151
CA-2016-126858,31.96,2,0,1.598
CA-2016-126935,9.584,1,0.2,3.3544
CA-2016-127138,1632.362,17,0.2,139.0491
CA-2016-127194,62.82,9,0,29.5254
CA-2016-127208,224.9,4,0,64.2384
CA-2016-127236,458.351,9,0.9,-204.9404
CA-2016-127243,740.088,22,1.8,-108.6367
CA-2016-127250,8.82,3,0,2.3814
CA-2016-127369,714.3,5,0,207.147
CA-2016-127642,111.96,2,0,54.8604
CA-2016-127649,837.6,3,0.2,62.82
CA-2016-127670,697.16,4,0,146.4036
CA-2016-127698,863.928,9,0.2,86.3928
CA-2016-127761,885.57,8,0.2,221.8475
CA-2016-127775,239.97,3,0,71.991
CA-2016-127985,7.04,4,0,3.0976
CA-2016-128111,39.68,2,0,10.3168
CA-2016-128223,1293.488,7,0.2,80.843
CA-2016-128258,11.34,1,0,5.5566
CA-2016-128307,20.936,1,0.2,7.0659
CA-2016-128412,422.662,18,0.2,151.2443
CA-2016-128517,523.18,4,0,137.0828
CA-2016-128531,527.224,19,1.2,19.5371
CA-2016-128594,1603.136,4,0.2,100.196
CA-2016-128671,151.82,14,0,70.4852
CA-2016-128706,16.192,2,0.6,-6.8816
CA-2016-128727,22,4,0,5.5
CA-2016-128811,42.244,10,0.2,17.7831
CA-2016-128818,4835.976,32,0.3,1322.131
CA-2016-128867,103.2,8,0,36.1356
CA-2016-128916,14.896,7,1.2,-5.9584
CA-2016-128923,18.72,3,0.4,4.1034
CA-2016-128972,30.36,4,0,13.0548
CA-2016-129126,479.05,17,0.2,230.9663
CA-2016-129196,68.112,3,0.2,17.8794
CA-2016-129238,166.292,6,0.2,36.0024
CA-2016-129280,818.104,17,1,-72.3347
CA-2016-129308,85.209,13,2,-22.3352
CA-2016-129630,2824.23,8,0.2,953.7237
CA-2016-129686,160.384,8,0.4,-4.996
CA-2016-129693,7.312,2,0.2,2.5592
CA-2016-129714,4438.686,12,0.4,1453.4346
CA-2016-129728,167.84,8,0,11.7488
CA-2016-129847,84.272,2,0.6,-75.8448
CA-2016-129861,376.866,3,0.4,-213.5574
CA-2016-129868,1431.078,15,0.6,80.7403
CA-2016-129903,23.92,4,0,11.7208
CA-2016-130001,36.24,5,0.2,11.325
CA-2016-130029,16.92,4,0,6.3
CA-2016-130050,9.552,3,0.6,-3.8208
CA-2016-130078,10.56,2,0,4.752
CA-2016-130162,395.436,9,0.2,48.735
CA-2016-130225,99.568,2,0.2,33.6042
CA-2016-130267,159.88,7,0,73.5448
CA-2016-130288,313.176,2,0.4,-120.0508
CA-2016-130393,345.324,11,1.4,-49.83
CA-2016-130400,183.168,17,1.2,43.6122
CA-2016-130407,115.46,4,0,29.6198
CA-2016-130442,34.944,3,0.2,3.0576
CA-2016-130477,97.96,7,0,18.4384
CA-2016-130484,26.352,8,0.7,-18.4464
CA-2016-130638,310.56,13,0,33.1044
CA-2016-130680,38.24,4,0.2,-9.56
CA-2016-130778,53.49,7,0,22.8574
CA-2016-130799,6.96,4,0,2.2272
CA-2016-130820,630.024,4,0.4,-199.5076
CA-2016-130911,320.126,5,0.7,-239.5436
CA-2016-130946,1616.704,17,1.3,-1790.2708
CA-2016-131065,513.52,5,0,121.2536
CA-2016-131093,295.4,5,0.2,-62.7725
CA-2016-131205,291.74,16,0,79.0364
CA-2016-131289,1475.584,15,0.2,-171.2236
CA-2016-131296,239.372,2,0.3,-23.9372
CA-2016-131380,93.9,5,0,3.8094
CA-2016-131499,207.48,1,0,62.244
CA-2016-131576,49.44,3,0,24.2256
CA-2016-131639,24.904,3,0.4,8.2365
CA-2016-131737,2073.35,13,0,640.1885
CA-2016-131744,465.074,7,1.1,89.005
CA-2016-131835,815.12,6,0,352.7596
CA-2016-131968,681.432,5,0.9,43.4442
CA-2016-132017,6.816,2,0.8,-11.5872
CA-2016-132066,142.182,1,0.4,-37.9152
CA-2016-132094,53.456,5,0.4,14.8372
CA-2016-132143,48.16,7,0,22.1536
CA-2016-132304,1115.17,7,0,334.551
CA-2016-132409,36.352,3,0.4,6.7032
CA-2016-132479,442.372,7,0.8,-729.9138
CA-2016-132549,73.36,7,0,19.8072
CA-2016-132661,379.4,10,0,178.318
CA-2016-132731,657.552,6,0.2,49.3164
CA-2016-132829,921.024,20,1.4,104.4948
CA-2016-132899,3.64,2,0,0.9828
CA-2016-132990,19.312,2,0.2,3.1382
CA-2016-132997,1030.494,14,0.2,274.0774
CA-2016-133123,99.156,5,0.9,27.5286
CA-2016-133144,17.34,3,0,8.4966
CA-2016-133319,192.16,4,0,92.2368
CA-2016-133340,132.809,4,0.1,51.639
CA-2016-133368,405.344,10,0.4,64.046
CA-2016-133550,1311.03,12,0.1,301.0482
CA-2016-133613,584.77,8,0,159.6767
CA-2016-133669,235.152,8,0.4,-47.0304
CA-2016-133697,132.95,12,0.7,9.2561
CA-2016-133711,3236.41,23,0,1556.6952
CA-2016-133725,1979.928,9,0.2,148.4946
CA-2016-133795,885.03,9,0,179.7389
CA-2016-133802,41.904,6,0.2,14.1426
CA-2016-133816,743.988,2,0.4,-123.998
CA-2016-133872,58.4,6,0.9,-24.316
CA-2016-133935,2056.006,20,0.4,131.242
CA-2016-134110,82.408,7,0.4,12.2392
CA-2016-134138,227.96,2,0,36.4736
CA-2016-134180,542.155,8,0.5,0.967
CA-2016-134208,396,4,0,190.08
CA-2016-134222,44.856,6,0.7,-35.8848
CA-2016-134334,573.741,13,0.3,-38.3121
CA-2016-134348,42.622,14,1.6,-5.9478
CA-2016-134362,15.936,4,0.2,5.1792
CA-2016-134376,61.44,3,0,16.5888
CA-2016-134425,114.95,5,0,2.299
CA-2016-134474,255.904,10,0.6,46.4568
CA-2016-134516,115.48,3,0.4,-10.0011
CA-2016-134544,84.784,2,0.2,-20.1362
CA-2016-134691,2.296,2,0.8,-3.9032
CA-2016-134775,100.496,10,0.2,42.8176
CA-2016-134789,215.84,14,0,59.0848
CA-2016-134803,1157.68,23,0.4,219.8832
CA-2016-134887,1287.45,5,0,244.6155
CA-2016-134936,471.624,14,1.9,-230.6928
CA-2016-135265,3136.868,10,0.4,965.8569
CA-2016-135461,623.96,5,0.2,38.9975
CA-2016-135594,50.12,7,0.2,-0.6265
CA-2016-135636,387.72,5,0.2,-67.851
CA-2016-135776,1506.02,16,0,133.4662
CA-2016-135965,128.34,6,0,37.2186
CA-2016-136021,121.092,9,0.2,43.2384
CA-2016-136049,5.553,3,0.7,-4.0722
CA-2016-136126,261.1,9,0,112.123
CA-2016-136133,355.32,9,0,99.4896
CA-2016-136231,228.586,15,1.3,-45.4718
CA-2016-136287,18.9,3,0,8.694
CA-2016-136301,4940.87,5,0,203.8564
CA-2016-136322,74.32,10,0.9,-11.4016
CA-2016-136329,573.286,6,0.1,87.4096
CA-2016-136371,35.3,5,0,13.7996
CA-2016-136406,1121.568,2,0.2,0
CA-2016-136434,17.31,3,0,5.193
CA-2016-136483,4.704,2,0.2,0.4116
CA-2016-136595,21.204,3,0.6,-11.6622
CA-2016-136686,440.16,9,0,138.5904
CA-2016-136770,787.044,9,1,-56.7554
CA-2016-136812,1117.92,4,0,55.896
CA-2016-136924,380.864,8,0.2,38.0864
CA-2016-136994,13.38,2,0,6.1548
CA-2016-137043,859.14,9,0,249.1506
CA-2016-137050,663.964,24,0.6,48.5239
CA-2016-137127,9.45,3,0,4.536
CA-2016-137176,15.008,4,0.6,-12.0064
CA-2016-137204,41.568,2,0.2,2.598
CA-2016-137239,251.158,6,1.1,51.1842
CA-2016-137330,79.8,14,0,20.748
CA-2016-137337,196.016,12,0.2,73.2276
CA-2016-137393,41.6,4,0,14.144
CA-2016-137652,18.432,8,0.7,-12.288
CA-2016-137673,116,8,0,29
CA-2016-137729,252.148,4,0.2,22.5563
CA-2016-137736,41.86,7,0,10.465
CA-2016-137743,1045.872,6,0.4,54.9524
CA-2016-137848,126.176,16,0.2,53.7944
CA-2016-137939,89.95,5,0,43.176
CA-2016-138037,27.24,5,0.2,9.534
CA-2016-138079,109.9,5,0,37.366
CA-2016-138233,479.97,3,0,177.5889
CA-2016-138282,87.84,8,0,23.7168
CA-2016-138478,4685.076,12,0.2,1691.3097
CA-2016-138520,448.404,17,0.2,21.7512
CA-2016-138583,16.656,3,0.2,3.3312
CA-2016-138597,563.94,3,0,112.788
CA-2016-138667,40,2,0.2,0.5
CA-2016-138688,14.62,2,0,6.8714
CA-2016-138695,452.464,21,0.4,-4.957
CA-2016-138933,3.984,1,0.2,1.3944
CA-2016-138968,1356.576,6,0.4,86.1492
CA-2016-139010,511.948,17,0.4,27.1952
CA-2016-139157,330.588,1,0.4,-115.7058
CA-2016-139234,29.384,4,1,-8.5652
CA-2016-139269,1311.97,15,0,167.6508
CA-2016-139381,233.48,8,0,63.0396
CA-2016-139395,732.17,18,0,203.2542
CA-2016-139409,43.6,4,0,12.208
CA-2016-139549,387.136,4,0.2,4.8392
CA-2016-139556,434.646,3,0.1,62.7822
CA-2016-139689,40.896,7,1.4,-29.8968
CA-2016-139808,93.36,12,0,0.9336
CA-2016-139878,257.98,2,0,74.8142
CA-2016-139885,212.88,6,0,0
CA-2016-139934,66.976,7,0.2,6.6976
CA-2016-139941,145.5,6,0,60.219
CA-2016-139997,1499.95,5,0,449.985
CA-2016-140018,235.851,13,1.2,-17.7966
CA-2016-140046,18.9,3,0,8.694
CA-2016-140081,538.022,19,1.3,32.4336
CA-2016-140130,736.26,11,0,100.7796
CA-2016-140207,29.12,5,0.2,9.828
CA-2016-140249,1001.584,2,0.2,125.198
CA-2016-140256,5.76,2,0,1.6704
CA-2016-140382,997.934,15,0.2,142.005
CA-2016-140417,65.07,10,0.9,19.0026
CA-2016-140438,197.97,3,0,53.4519
CA-2016-140501,616.16,19,0,174.263
CA-2016-140543,191.88,6,0,19.188
CA-2016-140564,33.92,8,0,13.2288
CA-2016-140571,365.44,16,0,168.1024
CA-2016-140613,86.2,5,0,24.998
CA-2016-140634,15.648,2,0.2,5.0856
CA-2016-140641,38.19,5,0.7,-26.733
CA-2016-140746,181.797,1,0.3,-15.5826
CA-2016-140774,107.94,3,0,26.985
CA-2016-140928,383.438,4,0.45,-167.3184
CA-2016-140935,563.94,4,0,116.868
CA-2016-141019,79.384,1,0.2,29.769
CA-2016-141082,125.81,5,0,57.9095
CA-2016-141180,7.764,4,0.7,-5.176
CA-2016-141397,409.76,17,0.4,36.1662
CA-2016-141523,37.768,5,0.2,12.5795
CA-2016-141551,12.86,2,0,6.0452
CA-2016-141586,18.16,5,0.2,6.583
CA-2016-141887,54.992,14,0.2,8.9362
CA-2016-141957,195.92,12,1.3,6.1412
CA-2016-142097,342.76,16,0,163.3604
CA-2016-142335,1949.31,6,0,311.4315
CA-2016-142370,254.99,7,0,107.6297
CA-2016-142398,651.496,8,0.4,-27.2916
CA-2016-142405,458.574,19,0.2,157.006
CA-2016-142524,296.51,7,0,74.9712
CA-2016-142545,1263.67,21,0,98.2864
CA-2016-142594,1517.049,14,0.3,335.3556
CA-2016-142615,27.88,2,0,3.9032
CA-2016-142762,37.05,3,0,16.302
CA-2016-142895,370.184,8,0.4,2.0358
CA-2016-142902,503.4,10,0.8,59.8556
CA-2016-142958,1120.368,6,0.4,43.995
CA-2016-143154,165.6,3,0.2,-6.21
CA-2016-143308,10.74,3,0,5.2626
CA-2016-143406,547.997,7,1.1,-387.6759
CA-2016-143441,11.84,1,0.2,4.44
CA-2016-143476,33.216,8,0.6,11.1576
CA-2016-143609,403.92,5,0.2,25.245
CA-2016-143714,8539.02,10,1.7,1094.9532
CA-2016-143749,81.94,1,0,20.485
CA-2016-143805,2145.25,12,0,706.3045
CA-2016-143910,145.764,2,0.1,-8.098
CA-2016-143924,130.36,9,0,63.0588
CA-2016-144015,262.1,9,0,26.152
CA-2016-144092,344.018,9,0.2,100.4089
CA-2016-144148,863.128,7,0.2,-32.3673
CA-2016-144218,1085.42,7,0,282.2092
CA-2016-144309,698.5,7,0.2,229.7008
CA-2016-144337,19.648,2,0.2,6.6312
CA-2016-144344,314.393,13,1.3,25.1082
CA-2016-144400,57.576,3,0.2,21.591
CA-2016-144540,91.23,12,1,-162.1275
CA-2016-144554,119.976,3,0.2,22.4955
CA-2016-144645,73.784,2,0.6,-77.4732
CA-2016-144729,154.44,3,0,1.5444
CA-2016-144764,1427.308,10,0.7,-17.9539
CA-2016-144785,6.99,3,0,2.0271
CA-2016-144792,111.888,7,0.2,22.3776
CA-2016-144855,6.3,2,0,3.024
CA-2016-144911,186.95,10,0,85.298
CA-2016-144939,599.292,6,0.1,93.2232
CA-2016-145009,11.952,3,0.2,3.8844
CA-2016-145135,73.33,5,0,21.4053
CA-2016-145177,899.59,42,2.5,18.497
CA-2016-145240,10.784,1,0.2,0.8088
CA-2016-145247,79.14,3,0,36.4044
CA-2016-145261,610.418,25,2.2,-298.7024
CA-2016-145303,179.5368,15,1.92,-91.1114
CA-2016-145492,39,12,0,11.31
CA-2016-145499,3.282,2,0.7,-2.6256
CA-2016-145548,492.966,17,0.5,76.2816
CA-2016-145583,256.196,33,0.2,97.5074
CA-2016-145611,393.25,5,0,129.7725
CA-2016-145625,3354.98,14,0,639.577
CA-2016-145709,64.248,6,0.4,22.3578
CA-2016-145730,962.406,9,0.9,-82.0947
CA-2016-145842,40.74,3,0,0.4074
CA-2016-145898,124.58,16,0,44.4003
CA-2016-145905,1264.14,7,0,207.2624
CA-2016-145919,802.02,19,0,110.133
CA-2016-145982,549.775,25,0.3,165.8769
CA-2016-146010,40.635,7,0.7,-32.508
CA-2016-146143,133.38,6,0,58.6872
CA-2016-146150,264.18,7,0,68.6868
CA-2016-146157,141.576,6,0.6,17.1082
CA-2016-146171,558.24,8,0,156.6804
CA-2016-146206,1020.89,10,0.5,19.605
CA-2016-146318,12.96,2,0,6.2208
CA-2016-146325,216.224,12,0.2,25.8878
CA-2016-146374,128.07,9,0,60.3269
CA-2016-146423,67.32,11,0,29.3724
CA-2016-146437,39.68,2,0,10.3168
CA-2016-146521,1.941,1,0.7,-1.294
CA-2016-146633,1054.928,8,0.4,394.6446
CA-2016-146682,67,5,0,32.16
CA-2016-146766,192.8,4,0,55.912
CA-2016-146836,90.516,6,0.2,28.5348
CA-2016-146913,1403.92,5,0.2,70.196
CA-2016-146934,1562.086,24,0.3,356.8186
CA-2016-146941,442.5,10,0,185.4264
CA-2016-147067,18.84,3,0,6.0288
CA-2016-147109,217.44,13,0.4,11.934
CA-2016-147123,80.28,12,0,36.9288
CA-2016-147137,1376.445,16,0.15,255.5906
CA-2016-147256,2377.56,10,0,972.2454
CA-2016-147368,695.7,2,0.5,-27.828
CA-2016-147375,1321.467,10,0.5,156.8385
CA-2016-147417,1439.976,4,0.4,191.9968
CA-2016-147431,117.96,2,0,5.898
CA-2016-147473,38.88,6,0,18.6624
CA-2016-147536,89.97,3,0,18.8937
CA-2016-147578,31.56,3,0,10.4148
CA-2016-147585,14.82,3,0,6.2244
CA-2016-147683,19.54,2,0,7.2298
CA-2016-147970,15.552,3,0.2,5.4432
CA-2016-148096,161.28,2,0.2,12.096
CA-2016-148201,6.48,1,0,3.1104
CA-2016-148208,165.552,7,0.6,-4.3725
CA-2016-148516,179.97,3,0,86.3856
CA-2016-148593,46.35,5,0,21.7845
CA-2016-148684,870.04,19,0,364.8721
CA-2016-148698,86.352,3,0.2,5.397
CA-2016-148740,361.376,2,0.2,27.1032
CA-2016-148747,477.666,2,0.15,84.294
CA-2016-148796,383.8,5,0.2,38.38
CA-2016-148852,1119.148,23,0.6,76.9485
CA-2016-148908,53.248,2,0.2,19.968
CA-2016-149111,55.416,9,0.4,10.4247
CA-2016-149195,52.096,15,0.6,18.1656
CA-2016-149223,77.88,6,0,22.5852
CA-2016-149237,26.94,3,0,11.3148
CA-2016-149272,550.816,12,1.1,-179.2486
CA-2016-149279,1344.42,11,1.1,152.4156
CA-2016-149314,195.184,1,0.2,19.5184
CA-2016-149335,37.17,9,0,11.151
CA-2016-149349,22.752,6,0.6,-8.532
CA-2016-149370,5.344,1,0.2,1.8704
CA-2016-149454,10.44,1,0,4.8024
