customer_id,dim_segment_id,dim_city_id,dim_state_id,dim_region_id
TS-21205,SG02,C170,S02,R02
CS-12505,SG01,C153,S25,R04
SP-20920,SG01,C09,S02,R02
CD-12790,SG03,C430,S02,R02
RF-19840,SG01,C270,S18,R01
FO-14305,SG01,C23,S11,R03
ER-13855,SG02,C36,S04,R01
PB-19150,SG01,C21,S16,R04
LW-17215,SG01,C23,S11,R03
FG-14260,SG03,C11,S10,R04
BP-11050,SG02,C23,S11,R03
SP-20860,SG02,C62,S06,R03
JD-15895,SG02,C99,S34,R02
FM-14380,SG01,C113,S06,R03
MP-17965,SG02,C210,S30,R04
BW-11065,SG01,C11,S10,R04
MS-17710,SG01,C202,S02,R02
SJ-20125,SG03,C48,S19,R01
VS-21820,SG01,C254,S04,R01
DK-13090,SG01,C184,S40,R04
MG-17680,SG03,C02,S02,R02
DP-13390,SG03,C227,S34,R02
CJ-12010,SG01,C09,S02,R02
CW-11905,SG03,C396,S35,R04
GW-14605,SG01,C26,S19,R01
PP-18955,SG03,C47,S14,R04
PW-19030,SG02,C02,S02,R02
PW-19030,SG02,C411,S16,R04
CY-12745,SG02,C23,S11,R03
BW-11110,SG02,C71,S02,R02
MB-18085,SG01,C13,S06,R03
CR-12820,SG03,C488,S03,R01
EB-14110,SG01,C02,S02,R02
SH-19975,SG02,C05,S05,R02
CV-12295,SG01,C97,S24,R03
AG-10390,SG01,C82,S18,R01
GM-14500,SG01,C344,S06,R03
JK-15205,SG01,C82,S18,R01
DW-13540,SG01,C13,S06,R03
AS-10090,SG01,C219,S06,R03
TS-21205,SG02,C23,S11,R03
SM-20320,SG03,C02,S02,R02
BH-11710,SG01,C414,S36,R01
LW-16825,SG02,C21,S16,R04
JA-15970,SG01,C192,S25,R04
KA-16525,SG01,C05,S05,R02
TG-21310,SG01,C124,S17,R02
DB-13360,SG03,C289,S08,R02
LS-17245,SG01,C02,S02,R02
MO-17950,SG01,C109,S04,R01
CA-11965,SG02,C81,S25,R04
DB-12910,SG03,C454,S02,R02
DK-12835,SG02,C33,S22,R02
EB-14170,SG01,C36,S04,R01
DR-12940,SG03,C35,S11,R03
JS-15685,SG02,C11,S10,R04
LC-16870,SG01,C378,S23,R02
JP-15520,SG01,C499,S02,R02
TS-21655,SG01,C116,S37,R01
EH-14125,SG03,C321,S49,R04
DC-12850,SG01,C27,S19,R01
DO-13645,SG01,C13,S06,R03
RW-19630,SG02,C09,S02,R02
RD-19720,SG01,C500,S02,R02
RB-19570,SG01,C491,S11,R03
JE-15715,SG01,C139,S25,R04
PO-19195,SG03,C11,S10,R04
JK-16120,SG03,C165,S06,R03
JP-16135,SG03,C71,S02,R02
Dp-13240,SG03,C417,S30,R04
JB-16000,SG01,C30,S40,R04
PP-18955,SG03,C390,S03,R01
RF-19840,SG01,C25,S18,R01
EM-14200,SG03,C62,S06,R03
DK-12835,SG02,C21,S16,R04
MC-17425,SG02,C33,S22,R02
RW-19540,SG02,C72,S02,R02
DS-13180,SG02,C71,S02,R02
GA-14725,SG01,C62,S06,R03
SC-20380,SG01,C237,S06,R03
KH-16330,SG02,C360,S32,R04
GG-14650,SG02,C456,S02,R02
JS-15685,SG02,C389,S03,R01
BP-11095,SG02,C02,S02,R02
CC-12610,SG02,C61,S23,R02
JK-15625,SG01,C26,S36,R01
SF-20065,SG01,C501,S31,R04
EH-13765,SG02,C23,S11,R03
DN-13690,SG01,C05,S05,R02
PJ-19015,SG01,C86,S16,R04
MA-17560,SG03,C502,S07,R03
VM-21835,SG01,C173,S03,R01
MM-18055,SG01,C35,S23,R02
CR-12580,SG03,C71,S02,R02
BS-11365,SG02,C05,S05,R02
RD-19585,SG01,C363,S24,R03
KD-16270,SG01,C02,S02,R02
AA-10645,SG01,C91,S32,R04
MC-18100,SG01,C127,S05,R02
AA-10645,SG01,C269,S27,R03
JM-16195,SG01,C35,S23,R02
TB-21625,SG01,C21,S16,R04
NF-18595,SG03,C153,S25,R04
BF-11020,SG02,C495,S02,R02
NP-18670,SG01,C286,S26,R03
HM-14860,SG02,C62,S06,R03
DM-13525,SG02,C21,S16,R04
JF-15565,SG01,C53,S06,R03
NM-18520,SG01,C113,S06,R03
AG-10270,SG01,C105,S32,R04
BF-11275,SG02,C39,S33,R01
JC-15775,SG01,C02,S02,R02
PV-18985,SG03,C472,S32,R04
DO-13645,SG01,C289,S08,R02
SH-20395,SG01,C192,S25,R04
JM-16195,SG01,C41,S04,R01
CM-12715,SG02,C11,S10,R04
BF-10975,SG02,C21,S16,R04
SF-20965,SG02,C11,S10,R04
CB-12025,SG01,C02,S02,R02
TC-20980,SG02,C86,S16,R04
LW-17215,SG01,C31,S16,R04
NS-18640,SG02,C09,S02,R02
JM-15250,SG01,C115,S06,R03
RF-19345,SG02,C503,S33,R01
CA-12055,SG03,C21,S16,R04
KH-16690,SG02,C25,S22,R02
LC-16960,SG03,C82,S18,R01
JL-15130,SG01,C41,S04,R01
DM-12955,SG02,C421,S17,R02
MV-18190,SG01,C273,S02,R02
NS-18640,SG02,C249,S40,R04
AS-10630,SG03,C05,S05,R02
MT-17815,SG01,C09,S02,R02
SR-20425,SG03,C21,S16,R04
SV-20935,SG01,C306,S28,R02
RH-19510,SG03,C02,S02,R02
SB-20185,SG01,C02,S02,R02
CR-12820,SG03,C13,S06,R03
EG-13900,SG01,C11,S10,R04
RD-19930,SG01,C23,S11,R03
JM-15865,SG01,C288,S06,R03
LW-16825,SG02,C46,S06,R03
BG-11695,SG02,C496,S42,R03
TT-21220,SG01,C02,S02,R02
EB-13930,SG01,C23,S11,R03
FP-14320,SG01,C11,S10,R04
JA-15970,SG01,C495,S02,R02
TS-21655,SG01,C13,S06,R03
DP-13000,SG01,C23,S11,R03
JD-15895,SG02,C170,S02,R02
GH-14485,SG02,C62,S06,R03
CS-12490,SG02,C122,S03,R01
BF-11215,SG03,C21,S16,R04
NK-18490,SG03,C11,S10,R04
AZ-10750,SG01,C71,S02,R02
Co-12640,SG01,C409,S27,R03
AG-10675,SG01,C128,S18,R01
EM-14140,SG03,C158,S02,R02
CA-11965,SG02,C504,S45,R03
RB-19360,SG01,C05,S05,R02
RD-19720,SG01,C210,S30,R04
MS-17830,SG01,C249,S40,R04
PG-18820,SG01,C71,S02,R02
KB-16240,SG02,C373,S06,R03
RB-19465,SG03,C452,S30,R04
JD-15790,SG01,C79,S31,R04
JJ-15445,SG01,C21,S16,R04
LT-17110,SG01,C71,S02,R02
AH-10690,SG02,C09,S02,R02
AB-10060,SG03,C05,S05,R02
FM-14380,SG01,C26,S36,R01
GH-14410,SG03,C02,S02,R02
HE-14800,SG02,C23,S11,R03
CM-12115,SG01,C02,S02,R02
TG-21310,SG01,C97,S05,R02
DK-12985,SG01,C25,S22,R02
SS-20410,SG01,C11,S10,R04
BM-11575,SG02,C23,S11,R03
MY-17380,SG02,C23,S11,R03
AG-10900,SG01,C23,S11,R03
SG-20470,SG01,C197,S40,R04
CC-12370,SG01,C21,S16,R04
LR-16915,SG01,C29,S04,R01
DB-13120,SG02,C444,S02,R02
LP-17095,SG01,C290,S19,R01
SA-20830,SG01,C400,S03,R01
BG-11035,SG01,C317,S19,R01
DM-12955,SG02,C317,S19,R01
MC-17845,SG01,C62,S06,R03
ML-17395,SG02,C88,S19,R01
RD-19930,SG01,C62,S06,R03
AB-10015,SG01,C82,S06,R03
EA-14035,SG02,C46,S02,R02
SF-20065,SG01,C232,S32,R04
BC-11125,SG03,C22,S16,R04
PF-19165,SG01,C407,S33,R01
SE-20110,SG01,C50,S02,R02
CJ-12010,SG01,C109,S03,R01
PT-19090,SG01,C109,S03,R01
LH-16900,SG01,C21,S16,R04
BW-11200,SG01,C09,S02,R02
BS-11365,SG02,C39,S33,R01
DP-13390,SG03,C35,S11,R03
CS-12400,SG03,C11,S10,R04
MS-17365,SG01,C23,S11,R03
DK-12895,SG01,C05,S05,R02
SN-20560,SG03,C44,S13,R03
TC-21475,SG03,C116,S37,R01
AM-10705,SG01,C109,S04,R01
AJ-10960,SG01,C21,S16,R04
KH-16360,SG01,C19,S14,R04
LP-17095,SG01,C35,S11,R03
JE-15715,SG01,C21,S16,R04
MY-18295,SG02,C486,S02,R02
FC-14245,SG03,C25,S25,R04
ND-18460,SG02,C146,S16,R04
DB-13360,SG03,C81,S25,R04
LC-16960,SG03,C68,S03,R01
BD-11725,SG01,C39,S33,R01
MC-17605,SG02,C109,S04,R01
SZ-20035,SG03,C491,S11,R03
DH-13675,SG03,C101,S03,R01
LC-16885,SG01,C22,S25,R04
JO-15145,SG02,C05,S05,R02
EB-13750,SG02,C82,S18,R01
RS-19765,SG02,C36,S04,R01
RB-19435,SG01,C44,S02,R02
OT-18730,SG01,C67,S13,R03
GZ-14545,SG02,C02,S02,R02
NL-18310,SG03,C09,S02,R02
BG-11740,SG01,C330,S02,R02
MT-18070,SG03,C252,S27,R03
GW-14605,SG01,C13,S06,R03
BD-11500,SG01,C39,S33,R01
PV-18985,SG03,C426,S06,R03
HM-14980,SG01,C141,S04,R01
SF-20065,SG01,C62,S06,R03
SC-20380,SG01,C13,S06,R03
ND-18370,SG01,C86,S16,R04
FC-14245,SG03,C147,S03,R01
KL-16555,SG02,C35,S11,R03
XP-21865,SG01,C79,S31,R04
PS-18760,SG01,C505,S32,R04
CW-11905,SG03,C47,S14,R04
TC-20980,SG02,C28,S20,R01
YS-21880,SG02,C87,S02,R02
CC-12220,SG01,C270,S18,R01
ZD-21925,SG01,C02,S02,R02
JK-15370,SG01,C115,S20,R01
GM-14440,SG01,C290,S19,R01
JW-15220,SG02,C105,S32,R04
BO-11350,SG02,C11,S10,R04
XP-21865,SG01,C418,S33,R01
MM-18055,SG01,C121,S38,R02
TS-21655,SG01,C237,S06,R03
JL-15235,SG01,C506,S03,R01
SZ-20035,SG03,C05,S05,R02
LR-17035,SG02,C69,S02,R02
SV-20365,SG01,C02,S02,R02
MG-17890,SG03,C202,S02,R02
NC-18415,SG01,C06,S06,R03
RO-19780,SG01,C09,S02,R02
JL-15175,SG03,C09,S02,R02
PW-19030,SG02,C331,S03,R01
MF-18250,SG02,C13,S06,R03
CC-12220,SG01,C23,S11,R03
MH-17440,SG02,C13,S06,R03
CD-12790,SG03,C507,S30,R04
CV-12805,SG02,C183,S02,R02
TB-21625,SG01,C92,S30,R04
DG-13300,SG02,C335,S31,R04
RD-19810,SG03,C60,S25,R04
JB-16045,SG03,C508,S30,R04
EJ-14155,SG01,C48,S32,R04
BD-11620,SG01,C41,S04,R01
MR-17545,SG03,C13,S06,R03
SR-20425,SG03,C25,S25,R04
TH-21100,SG01,C221,S17,R02
BD-11635,SG01,C21,S16,R04
SM-20950,SG02,C02,S02,R02
HE-14800,SG02,C47,S14,R04
JK-15640,SG03,C273,S02,R02
ON-18715,SG02,C141,S04,R01
TH-21100,SG01,C128,S18,R01
MD-17350,SG01,C62,S06,R03
AH-10075,SG02,C82,S06,R03
ML-17755,SG03,C293,S24,R03
LB-16795,SG03,C05,S05,R02
NP-18670,SG01,C81,S31,R04
EB-13750,SG02,C75,S25,R04
DC-12850,SG01,C44,S13,R03
DJ-13510,SG02,C229,S17,R02
CL-12565,SG01,C266,S10,R04
NC-18340,SG01,C340,S12,R03
KN-16450,SG02,C249,S40,R04
SC-20260,SG02,C332,S06,R03
AM-10705,SG01,C99,S34,R02
RA-19945,SG01,C139,S25,R04
MM-17260,SG01,C05,S05,R02
BN-11470,SG02,C23,S11,R03
JB-16045,SG03,C39,S25,R04
DB-13615,SG01,C94,S17,R02
JB-16045,SG03,C11,S10,R04
AH-10075,SG02,C396,S35,R04
AI-10855,SG01,C09,S02,R02
TH-21115,SG02,C13,S06,R03
TH-21235,SG02,C23,S11,R03
AT-10735,SG01,C40,S30,R04
JH-15820,SG01,C451,S13,R03
DR-12940,SG03,C306,S28,R02
AB-10165,SG01,C104,S23,R02
MC-18100,SG01,C21,S16,R04
IG-15085,SG01,C166,S30,R04
FH-14275,SG02,C09,S02,R02
AS-10285,SG02,C339,S15,R03
PN-18775,SG03,C301,S19,R01
GM-14500,SG01,C390,S03,R01
NC-18625,SG02,C284,S10,R04
TW-21025,SG03,C124,S17,R02
TT-21460,SG03,C09,S02,R02
SW-20245,SG01,C02,S02,R02
PG-18820,SG01,C156,S09,R03
DP-13390,SG03,C11,S10,R04
DJ-13510,SG02,C21,S16,R04
EN-13780,SG01,C355,S13,R03
PB-19150,SG01,C05,S05,R02
BD-11560,SG03,C202,S02,R02
SE-20110,SG01,C82,S18,R01
AT-10735,SG01,C02,S02,R02
CC-12685,SG01,C271,S06,R03
AS-10225,SG02,C498,S23,R02
AB-10150,SG01,C182,S16,R04
DH-13075,SG02,C02,S02,R02
SR-20740,SG03,C02,S02,R02
NR-18550,SG01,C113,S06,R03
SJ-20125,SG03,C62,S06,R03
LC-16885,SG01,C21,S16,R04
NS-18640,SG02,C13,S06,R03
NS-18640,SG02,C334,S03,R01
HG-14965,SG02,C160,S01,R01
SF-20200,SG01,C21,S16,R04
EM-14065,SG01,C327,S06,R03
DO-13645,SG01,C268,S31,R04
MY-18295,SG02,C159,S07,R03
SP-20920,SG01,C39,S25,R04
ME-17320,SG03,C02,S02,R02
BS-11755,SG01,C67,S13,R03
KS-16300,SG02,C39,S33,R01
CC-12475,SG01,C09,S02,R02
HD-14785,SG03,C11,S10,R04
KB-16315,SG01,C02,S02,R02
HR-14830,SG02,C11,S10,R04
DS-13180,SG02,C39,S33,R01
GB-14530,SG02,C35,S23,R02
VB-21745,SG02,C13,S06,R03
MC-17425,SG02,C23,S11,R03
CB-12025,SG01,C28,S20,R01
PM-18940,SG01,C25,S18,R01
DC-13285,SG01,C370,S03,R01
LA-16780,SG02,C13,S06,R03
DJ-13420,SG02,C159,S07,R03
MH-18115,SG03,C509,S03,R01
BG-11035,SG01,C399,S06,R03
SV-20365,SG01,C22,S25,R04
DP-13105,SG02,C338,S16,R04
SR-20740,SG03,C62,S06,R03
JK-15640,SG03,C09,S02,R02
ST-20530,SG01,C371,S03,R01
TS-21505,SG01,C04,S39,R04
CM-12190,SG01,C31,S12,R03
MC-17590,SG02,C510,S06,R03
MH-17440,SG02,C195,S02,R02
RD-19720,SG01,C11,S10,R04
FC-14335,SG02,C11,S10,R04
FH-14365,SG02,C338,S16,R04
SO-20335,SG01,C511,S23,R02
PM-19135,SG03,C109,S03,R01
GD-14590,SG02,C82,S18,R01
PA-19060,SG03,C09,S02,R02
LS-17200,SG02,C202,S02,R02
JL-15175,SG03,C193,S34,R02
CA-12310,SG02,C53,S06,R03
CM-12160,SG01,C218,S32,R04
BT-11440,SG01,C21,S16,R04
SE-20110,SG01,C476,S02,R02
PF-19165,SG01,C183,S02,R02
BD-11770,SG01,C157,S05,R02
EM-14095,SG02,C21,S16,R04
LC-17050,SG01,C62,S06,R03
FH-14275,SG02,C48,S19,R01
CM-12235,SG01,C43,S17,R02
FM-14380,SG01,C101,S03,R01
HG-14965,SG02,C78,S23,R02
AG-10525,SG02,C21,S16,R04
OT-18730,SG01,C438,S10,R04
JM-16195,SG01,C104,S01,R01
HM-14980,SG01,C05,S05,R02
PO-19180,SG03,C250,S07,R03
KC-16675,SG02,C01,S01,R01
DB-13120,SG02,C62,S06,R03
SV-20935,SG01,C98,S17,R02
NS-18640,SG02,C109,S04,R01
MH-17455,SG01,C02,S02,R02
RR-19525,SG02,C317,S19,R01
RH-19555,SG01,C36,S04,R01
RP-19390,SG01,C05,S05,R02
KB-16600,SG02,C23,S11,R03
MH-17620,SG02,C75,S25,R04
HZ-14950,SG01,C03,S03,R01
JG-15160,SG01,C13,S06,R03
AB-10165,SG01,C81,S02,R02
HJ-14875,SG03,C09,S02,R02
CJ-11875,SG02,C11,S10,R04
ED-13885,SG03,C05,S05,R02
KB-16315,SG01,C139,S25,R04
JS-16030,SG01,C28,S11,R03
PO-18850,SG01,C512,S06,R03
RD-19810,SG03,C13,S06,R03
JD-15895,SG02,C103,S18,R01
SR-20740,SG03,C82,S18,R01
TZ-21580,SG01,C09,S02,R02
TN-21040,SG03,C71,S02,R02
PW-19030,SG02,C233,S16,R04
AH-10075,SG02,C02,S02,R02
AY-10555,SG02,C11,S10,R04
SP-20650,SG02,C60,S25,R04
ED-13885,SG03,C09,S02,R02
CR-12625,SG03,C355,S13,R03
CS-12400,SG03,C09,S02,R02
TS-21205,SG02,C317,S19,R01
RP-19390,SG01,C11,S10,R04
PP-18955,SG03,C21,S16,R04
JD-16150,SG02,C02,S02,R02
EJ-14155,SG01,C71,S02,R02
PW-19240,SG01,C09,S02,R02
TS-21430,SG02,C71,S02,R02
BM-11650,SG02,C513,S25,R04
AW-10930,SG03,C13,S06,R03
MH-17290,SG03,C101,S03,R01
SW-20275,SG01,C05,S05,R02
SP-20860,SG02,C88,S19,R01
SC-20695,SG02,C286,S26,R03
PW-19030,SG02,C05,S05,R02
CS-12250,SG02,C21,S16,R04
RP-19855,SG02,C440,S12,R03
CS-12175,SG02,C347,S19,R01
MJ-17740,SG01,C11,S10,R04
JG-15160,SG01,C241,S29,R01
AG-10765,SG03,C105,S15,R03
CK-12205,SG01,C493,S22,R02
HD-14785,SG03,C472,S32,R04
BO-11350,SG02,C71,S02,R02
RB-19465,SG03,C316,S03,R01
JD-16015,SG01,C168,S25,R04
MF-17665,SG02,C30,S40,R04
BF-11170,SG03,C119,S33,R01
FO-14305,SG01,C302,S02,R02
BB-11545,SG02,C06,S06,R03
IL-15100,SG01,C39,S25,R04
PO-19180,SG03,C104,S23,R02
DB-13555,SG02,C254,S04,R01
LC-16960,SG03,C21,S16,R04
MP-18175,SG03,C23,S11,R03
EA-14035,SG02,C115,S06,R03
BM-11785,SG01,C128,S22,R02
CM-12715,SG02,C13,S06,R03
JD-16150,SG02,C514,S46,R02
AS-10630,SG03,C290,S19,R01
CM-11815,SG02,C43,S17,R02
JE-15715,SG01,C54,S04,R01
AG-10525,SG02,C103,S18,R01
MJ-17740,SG01,C12,S08,R02
VM-21685,SG03,C141,S43,R04
KT-16480,SG01,C11,S10,R04
CS-12250,SG02,C23,S11,R03
AB-10015,SG01,C269,S27,R03
AH-10030,SG02,C21,S16,R04
DO-13435,SG01,C289,S08,R02
MC-17590,SG02,C457,S16,R04
JF-15190,SG01,C11,S10,R04
SP-20650,SG02,C26,S13,R03
CK-12760,SG02,C221,S17,R02
PW-19240,SG01,C41,S14,R04
EB-14170,SG01,C90,S06,R03
DK-13090,SG01,C334,S03,R01
TB-21055,SG01,C266,S10,R04
AG-10900,SG01,C11,S10,R04
BB-11545,SG02,C491,S26,R03
VP-21760,SG02,C246,S15,R03
RP-19270,SG02,C05,S05,R02
DH-13675,SG03,C194,S18,R01
SW-20455,SG01,C31,S16,R04
KF-16285,SG03,C407,S33,R01
JR-16210,SG02,C09,S02,R02
JC-16105,SG02,C32,S12,R03
BP-11290,SG01,C39,S25,R04
FA-14230,SG02,C254,S04,R01
DN-13690,SG01,C21,S16,R04
FO-14305,SG01,C11,S10,R04
DP-13105,SG02,C348,S46,R02
JW-15220,SG02,C302,S02,R02
TT-21460,SG03,C36,S04,R01
SN-20560,SG03,C268,S31,R04
JM-15865,SG01,C82,S18,R01
SB-20185,SG01,C23,S11,R03
CC-12475,SG01,C71,S02,R02
RB-19435,SG01,C39,S25,R04
TC-21295,SG01,C13,S06,R03
CT-11995,SG01,C219,S06,R03
GZ-14470,SG01,C74,S31,R04
AH-10120,SG03,C35,S11,R03
MY-18295,SG02,C29,S04,R01
BS-11590,SG02,C39,S25,R04
BB-10990,SG02,C02,S02,R02
ML-17755,SG03,C281,S02,R02
FC-14245,SG03,C30,S26,R03
CR-12625,SG03,C39,S33,R01
LC-16960,SG03,C71,S02,R02
GZ-14470,SG01,C481,S06,R03
EM-14095,SG02,C25,S18,R01
BP-11290,SG01,C28,S11,R03
SU-20665,SG03,C21,S16,R04
AY-10555,SG02,C09,S02,R02
EM-13825,SG02,C430,S02,R02
SA-20830,SG01,C232,S32,R04
CA-12265,SG01,C347,S19,R01
CV-12805,SG02,C90,S06,R03
AH-10690,SG02,C174,S18,R01
DS-13180,SG02,C313,S16,R04
AH-10690,SG02,C515,S03,R01
ZC-21910,SG01,C366,S04,R01
DF-13135,SG01,C180,S11,R03
SS-20140,SG02,C05,S05,R02
FP-14320,SG01,C115,S06,R03
HE-14800,SG02,C159,S07,R03
SP-20545,SG02,C125,S07,R03
PG-18895,SG01,C02,S02,R02
NW-18400,SG01,C33,S22,R02
SW-20245,SG01,C35,S11,R03
EH-14005,SG03,C09,S02,R02
NC-18535,SG02,C218,S32,R04
AS-10090,SG01,C71,S02,R02
JL-15130,SG01,C26,S19,R01
VG-21790,SG01,C109,S03,R01
HG-14965,SG02,C71,S02,R02
JH-15430,SG01,C147,S03,R01
RO-19780,SG01,C13,S06,R03
LW-17125,SG01,C174,S18,R01
CC-12370,SG01,C13,S06,R03
JP-16135,SG03,C11,S10,R04
DD-13570,SG01,C27,S19,R01
ES-14080,SG02,C81,S25,R04
RD-19900,SG01,C11,S10,R04
JP-15460,SG02,C62,S06,R03
DM-13345,SG02,C335,S31,R04
CS-11860,SG01,C62,S06,R03
DL-13315,SG01,C516,S11,R03
JG-15115,SG01,C109,S04,R01
HM-14860,SG02,C25,S26,R03
TN-21040,SG03,C09,S02,R02
VP-21760,SG02,C30,S19,R01
CS-12355,SG01,C390,S03,R01
PG-18820,SG01,C62,S06,R03
HG-14845,SG01,C13,S06,R03
MH-18115,SG03,C11,S10,R04
TB-21280,SG01,C43,S17,R02
EM-13825,SG02,C407,S33,R01
JF-15415,SG01,C259,S05,R02
NB-18655,SG02,C159,S07,R03
CS-11860,SG01,C55,S25,R04
ND-18460,SG02,C115,S20,R01
EA-14035,SG02,C21,S16,R04
BP-11050,SG02,C02,S02,R02
NS-18640,SG02,C52,S28,R02
MV-17485,SG01,C450,S46,R02
LE-16810,SG01,C25,S18,R01
VP-21760,SG02,C168,S25,R04
TC-21475,SG03,C300,S23,R02
VP-21760,SG02,C21,S16,R04
PO-18865,SG01,C517,S32,R04
JL-15130,SG01,C107,S16,R04
RW-19540,SG02,C05,S05,R02
RB-19465,SG03,C67,S13,R03
SC-20095,SG01,C116,S37,R01
EM-13960,SG01,C95,S11,R03
AB-10105,SG01,C67,S13,R03
ND-18460,SG02,C433,S17,R02
XP-21865,SG01,C390,S03,R01
MM-18280,SG02,C02,S02,R02
ML-17395,SG02,C09,S02,R02
KM-16225,SG02,C283,S02,R02
SL-20155,SG03,C21,S16,R04
AJ-10780,SG02,C02,S02,R02
DK-12835,SG02,C09,S02,R02
BK-11260,SG01,C158,S02,R02
CC-12670,SG01,C05,S05,R02
ED-13885,SG03,C21,S16,R04
SV-20785,SG01,C02,S02,R02
AR-10825,SG02,C05,S05,R02
RR-19525,SG02,C21,S16,R04
BD-11500,SG01,C23,S11,R03
BM-11785,SG01,C194,S18,R01
MS-17365,SG01,C197,S40,R04
BM-11140,SG01,C97,S05,R02
KE-16420,SG02,C11,S10,R04
SZ-20035,SG03,C39,S15,R03
MB-18085,SG01,C25,S26,R03
DB-13555,SG02,C01,S01,R01
CB-12415,SG01,C81,S25,R04
SP-20650,SG02,C156,S09,R03
GW-14605,SG01,C01,S01,R01
KH-16630,SG02,C158,S02,R02
BG-11035,SG01,C25,S18,R01
LO-17170,SG02,C245,S18,R01
LR-17035,SG02,C13,S06,R03
RR-19525,SG02,C144,S04,R01
TS-21610,SG01,C25,S25,R04
AH-10210,SG01,C104,S01,R01
DW-13585,SG02,C22,S25,R04
AJ-10945,SG01,C67,S13,R03
SV-20785,SG01,C42,S15,R03
MG-17650,SG03,C62,S06,R03
AB-10105,SG01,C13,S06,R03
MM-18280,SG02,C320,S06,R03
MA-17995,SG03,C103,S18,R01
EB-13975,SG02,C02,S02,R02
NS-18505,SG01,C11,S10,R04
RB-19795,SG03,C02,S02,R02
JK-15325,SG02,C02,S02,R02
PR-18880,SG01,C09,S02,R02
EH-13945,SG01,C11,S10,R04
MA-17995,SG03,C325,S28,R02
JL-15505,SG01,C13,S06,R03
AS-10045,SG02,C253,S22,R02
DC-12850,SG01,C139,S25,R04
MD-17860,SG02,C518,S40,R04
RH-19510,SG03,C71,S02,R02
TB-21175,SG02,C482,S04,R01
EB-13930,SG01,C85,S03,R01
BM-11785,SG01,C453,S11,R03
FW-14395,SG02,C21,S16,R04
RD-19480,SG01,C99,S34,R02
TP-21130,SG01,C15,S11,R03
CB-12535,SG02,C141,S43,R04
QJ-19255,SG02,C67,S13,R03
KM-16720,SG01,C419,S17,R02
KM-16660,SG01,C11,S10,R04
IM-15055,SG01,C99,S34,R02
ML-17395,SG02,C295,S44,R04
GH-14410,SG03,C470,S19,R01
AG-10900,SG01,C343,S07,R03
MG-17695,SG01,C23,S11,R03
MJ-17740,SG01,C71,S02,R02
SJ-20125,SG03,C26,S36,R01
LB-16795,SG03,C476,S02,R02
SB-20185,SG01,C240,S05,R02
CC-12610,SG02,C317,S19,R01
DP-13000,SG01,C21,S16,R04
JL-15505,SG01,C224,S02,R02
SM-20320,SG03,C228,S10,R04
BB-10990,SG02,C53,S06,R03
PB-19150,SG01,C419,S17,R02
GM-14680,SG01,C50,S02,R02
NR-18550,SG01,C276,S31,R04
BT-11680,SG01,C452,S30,R04
AB-10105,SG01,C42,S11,R03
SC-20230,SG02,C05,S05,R02
RS-19870,SG03,C141,S24,R03
AI-10855,SG01,C44,S02,R02
AW-10930,SG03,C32,S12,R03
JW-15955,SG01,C11,S10,R04
MH-18025,SG01,C241,S29,R01
FM-14290,SG03,C519,S06,R03
TB-21520,SG01,C02,S02,R02
RP-19390,SG01,C43,S17,R02
MM-17260,SG01,C39,S25,R04
NB-18655,SG02,C316,S03,R01
DS-13030,SG03,C09,S02,R02
VF-21715,SG03,C09,S02,R02
PW-19030,SG02,C293,S24,R03
KD-16615,SG02,C02,S02,R02
DO-13645,SG01,C520,S37,R01
GA-14725,SG01,C30,S26,R03
JL-15505,SG01,C521,S45,R03
SU-20665,SG03,C05,S05,R02
FM-14380,SG01,C67,S13,R03
MY-17380,SG02,C27,S19,R01
NM-18445,SG03,C227,S34,R02
CS-11950,SG01,C211,S16,R04
HM-14860,SG02,C21,S16,R04
AH-10210,SG01,C01,S01,R01
CP-12085,SG02,C479,S03,R01
SC-20305,SG01,C11,S10,R04
HJ-14875,SG03,C05,S05,R02
CB-12025,SG01,C103,S18,R01
EH-14185,SG01,C488,S03,R01
LW-17215,SG01,C300,S23,R02
MK-17905,SG02,C48,S07,R03
JH-15820,SG01,C54,S04,R01
DB-13270,SG03,C62,S06,R03
TB-21625,SG01,C11,S10,R04
NM-18445,SG03,C09,S02,R02
TT-21220,SG01,C19,S14,R04
RS-19765,SG02,C436,S06,R03
TB-21625,SG01,C522,S40,R04
AM-10360,SG02,C139,S25,R04
MP-17965,SG02,C393,S06,R03
MH-17290,SG03,C365,S28,R02
CA-12265,SG01,C09,S02,R02
KD-16615,SG02,C21,S16,R04
DW-13540,SG01,C62,S06,R03
AG-10495,SG02,C67,S13,R03
JH-16180,SG01,C11,S10,R04
DK-13090,SG01,C239,S06,R03
AR-10825,SG02,C21,S16,R04
SM-20005,SG01,C13,S06,R03
DB-13660,SG01,C02,S02,R02
PF-19225,SG01,C157,S05,R02
AJ-10945,SG01,C09,S02,R02
EB-14110,SG01,C21,S16,R04
ES-14080,SG02,C25,S22,R02
SS-20410,SG01,C431,S01,R01
AG-10900,SG01,C198,S03,R01
CY-12745,SG02,C09,S02,R02
RP-19270,SG02,C09,S02,R02
DB-13360,SG03,C170,S02,R02
CK-12325,SG03,C22,S25,R04
DN-13690,SG01,C430,S02,R02
DP-13105,SG02,C05,S05,R02
RO-19780,SG01,C23,S11,R03
MA-17560,SG03,C26,S13,R03
PS-18970,SG03,C05,S05,R02
